Type,Brand,Model,Benchmark,Model_Type,Tier,Processor_Number,URL
CPU,Intel,Core2 Quad Q8200,43.0,Core2,Core2 Quad,Quad,https://cpu.userbenchmark.com/SpeedTest/3754/IntelR-CoreTM2-Quad--CPU---Q8200----233GHz
CPU,Intel,Core i7 M 640,43.0,Core,Core i7 M,,https://cpu.userbenchmark.com/SpeedTest/4397/IntelR-CoreTM-i7-CPU-------M-640----280GHz
CPU,AMD,Athlon II X3 435,43.0,Athlon,Athlon II,X3,https://cpu.userbenchmark.com/SpeedTest/2024/AMD-Athlontm-II-X3-435-Processor
CPU,AMD,Phenom 9650,43.0,Phenom,Phenom,9650,https://cpu.userbenchmark.com/SpeedTest/5238/AMD-Phenomtm-9650-Quad-Core-Processor
CPU,Intel,Core i3-3217U,43.0,Core,i3,3217U,https://cpu.userbenchmark.com/SpeedTest/1643/IntelR-CoreTM-i3-3217U-CPU---180GHz
CPU,Intel,Core i5-4202Y,42.9,Core,i5,4202Y,https://cpu.userbenchmark.com/SpeedTest/6438/IntelR-CoreTM-i5-4202Y-CPU---160GHz
CPU,AMD,A10-7860K APU (2014 D.Ka),42.9,A10-7860K,A10-,7860K,https://cpu.userbenchmark.com/SpeedTest/83781/AMD-A10-7860K-Radeon-R7-12-Compute-Cores-4C-8G
CPU,Intel,Core i5 M 580,42.8,Core,Core i5 M,,https://cpu.userbenchmark.com/SpeedTest/6113/IntelR-CoreTM-i5-CPU-------M-580----267GHz
CPU,Intel,Core m7-6Y75,42.8,Core,,,https://cpu.userbenchmark.com/SpeedTest/55308/IntelR-CoreTM-m7-6Y75-CPU---120GHz
CPU,AMD,Phenom 9550,42.7,Phenom,Phenom,9550,https://cpu.userbenchmark.com/SpeedTest/2319/AMD-Phenomtm-9550-Quad-Core-Processor
CPU,Intel,Core i3-2375M,42.6,Core,i3,2375M,https://cpu.userbenchmark.com/SpeedTest/5058/IntelR-CoreTM-i3-2375M-CPU---150GHz
CPU,Intel,Core2 Quad,42.6,Core2,,,https://cpu.userbenchmark.com/SpeedTest/374/IntelR-CoreTM2-Quad-CPU-------------240GHz
CPU,Intel,Core i3-4012Y,42.6,Core,i3,4012Y,https://cpu.userbenchmark.com/SpeedTest/12259/IntelR-CoreTM-i3-4012Y-CPU---150GHz
CPU,Intel,Core i5-4200U,42.6,Core,i5,4200U,https://cpu.userbenchmark.com/Intel-Core-i5-4200U/Rating/2742
CPU,AMD,Athlon II X2 270,42.6,Athlon,Athlon II,X2,https://cpu.userbenchmark.com/SpeedTest/1939/AMD-Athlontm-II-X2-270-Processor
CPU,Intel,Celeron B830,42.6,Celeron,Celeron,B830,https://cpu.userbenchmark.com/SpeedTest/8441/IntelR-CeleronR-CPU-B830---180GHz
CPU,AMD,A10-4600M APU,42.6,A10-4600M,A10-,4600M,https://cpu.userbenchmark.com/SpeedTest/1051/AMD-A10-4600M-APU-with-Radeontm-HD-Graphics
CPU,AMD,Athlon II X2 260,42.4,Athlon,Athlon II,X2,https://cpu.userbenchmark.com/SpeedTest/4651/AMD-Athlontm-II-X2-260-Processor
CPU,Intel,Celeron 1000M,42.4,Celeron,Celeron,1000M,https://cpu.userbenchmark.com/SpeedTest/5059/IntelR-CeleronR-CPU-1000M---180GHz
CPU,Intel,Xeon E3110,42.4,Xeon,Xeon E311,0,https://cpu.userbenchmark.com/SpeedTest/4226/IntelR-XeonR-CPU-----------E3110----300GHz
CPU,Intel,Celeron B820,42.3,Celeron,Celeron,B820,https://cpu.userbenchmark.com/SpeedTest/7064/IntelR-CeleronR-CPU-B820---170GHz
CPU,AMD,A10-9630P APU (2016 M.BR),42.2,A10-9630P,A10-,9630P,https://cpu.userbenchmark.com/SpeedTest/192670/AMD-A10-9630P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,Intel,Core i3-2367M,42.2,Core,i3,2367M,https://cpu.userbenchmark.com/SpeedTest/526/IntelR-CoreTM-i3-2367M-CPU---140GHz
CPU,AMD,Athlon II X3 425,42.1,Athlon,Athlon II,X3,https://cpu.userbenchmark.com/SpeedTest/2178/AMD-Athlontm-II-X3-425-Processor
CPU,Intel,Core i7 M 620,42.1,Core,Core i7 M,,https://cpu.userbenchmark.com/SpeedTest/870/IntelR-CoreTM-i7-CPU-------M-620----267GHz
CPU,Intel,Core i3 M 390,42.0,Core,Core i3 M,,https://cpu.userbenchmark.com/SpeedTest/8797/IntelR-CoreTM-i3-CPU-------M-390----267GHz
CPU,AMD,A8-7600 APU (2014 D.Ka),41.9,A8-7600,A8-,7600,https://cpu.userbenchmark.com/SpeedTest/14050/AMD-A8-7600-Radeon-R7-10-Compute-Cores-4C-6G
CPU,AMD,A10-9700 APU (2016 M.BR),41.9,A10-9700,A10-,9700,https://cpu.userbenchmark.com/SpeedTest/262171/AMD-A10-9700-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,Intel,Xeon E5405,41.9,Xeon,Xeon E540,5,https://cpu.userbenchmark.com/SpeedTest/25434/IntelR-XeonR-CPU-----------E5405----200GHz
CPU,Intel,Core2 Duo E8500,41.9,Core2,Core2 Duo,E8500,https://cpu.userbenchmark.com/SpeedTest/13/IntelR-CoreTM2-Duo-CPU-----E8500----316GHz
CPU,AMD,Athlon II X2 255,41.8,Athlon,Athlon II,X2,https://cpu.userbenchmark.com/SpeedTest/6225/AMD-Athlontm-II-X2-255-Processor
CPU,AMD,A8-5550M APU,41.7,A8-5550M,A8-,5550M,https://cpu.userbenchmark.com/SpeedTest/5035/AMD-A8-5550M-APU-with-Radeontm-HD-Graphics
CPU,Intel,Core i5-5200U,41.7,Core,i5,5200U,https://cpu.userbenchmark.com/SpeedTest/22169/IntelR-CoreTM-i5-5200U-CPU---220GHz
CPU,Intel,Core2 Quad Q6600,41.6,Core2,Core2 Quad,Quad,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980
CPU,Intel,Celeron B815,41.6,Celeron,Celeron,B815,https://cpu.userbenchmark.com/SpeedTest/3210/IntelR-CeleronR-CPU-B815---160GHz
CPU,AMD,Phenom II N660,41.6,Phenom,Phenom II,N660,https://cpu.userbenchmark.com/SpeedTest/9034/AMD-Phenomtm-II-N660-Dual-Core-Processor
CPU,Intel,Core i5-5300U,41.6,Core,i5,5300U,https://cpu.userbenchmark.com/SpeedTest/16790/IntelR-CoreTM-i5-5300U-CPU---230GHz
CPU,AMD,Athlon II X2 B24,41.6,Athlon,Athlon II,X2,https://cpu.userbenchmark.com/SpeedTest/6359/AMD-Athlontm-II-X2-B24-Processor
CPU,Intel,Core2 Quad Q9000,41.5,Core2,Core2 Quad,Quad,https://cpu.userbenchmark.com/SpeedTest/5898/IntelR-CoreTM2-Quad--CPU---Q9000----200GHz
CPU,Intel,Celeron 887,41.5,Celeron,Celeron,887,https://cpu.userbenchmark.com/SpeedTest/24/IntelR-CeleronR-CPU-887---150GHz
CPU,AMD,A10-5750M APU,41.5,A10-5750M,A10-,5750M,https://cpu.userbenchmark.com/SpeedTest/3779/AMD-A10-5750M-APU-with-Radeontm-HD-Graphics
CPU,Intel,Core i5 M 560,41.4,Core,Core i5 M,,https://cpu.userbenchmark.com/SpeedTest/623/IntelR-CoreTM-i5-CPU-------M-560----267GHz
CPU,Intel,Core i5-4210U,41.3,Core,i5,4210U,https://cpu.userbenchmark.com/SpeedTest/12662/IntelR-CoreTM-i5-4210U-CPU---170GHz
CPU,Intel,Core2 Extreme X9100,41.3,Core2,Core2 Extreme,Extreme,https://cpu.userbenchmark.com/SpeedTest/6202/IntelR-CoreTM2-Extreme-CPU-X9100----306GHz
CPU,Intel,Core i5-6200U,41.3,Core,i5,6200U,https://cpu.userbenchmark.com/SpeedTest/36796/IntelR-CoreTM-i5-6200U-CPU---230GHz
CPU,Intel,Core2 Duo E8300,41.3,Core2,Core2 Duo,E8300,https://cpu.userbenchmark.com/SpeedTest/1068/IntelR-CoreTM2-Duo-CPU-----E8300----283GHz
CPU,Intel,Core i3-2365M,41.2,Core,i3,2365M,https://cpu.userbenchmark.com/SpeedTest/2519/IntelR-CoreTM-i3-2365M-CPU---140GHz
CPU,AMD,Athlon X2 240,41.1,Athlon,Athlon,X2,https://cpu.userbenchmark.com/SpeedTest/8553/AMD-Athlontm-X2-240-Processor
CPU,Intel,Celeron 1017U,41.1,Celeron,Celeron,1017U,https://cpu.userbenchmark.com/SpeedTest/3839/IntelR-CeleronR-CPU-1017U---160GHz
CPU,Intel,Core i5 M 480,41.1,Core,Core i5 M,,https://cpu.userbenchmark.com/SpeedTest/3496/IntelR-CoreTM-i5-CPU-------M-480----267GHz
CPU,AMD,Phenom X3 8650,41.0,Phenom,Phenom,X3,https://cpu.userbenchmark.com/SpeedTest/4548/AMD-Phenomtm-8650-Triple-Core-Processor
CPU,AMD,A8-3530MX APU,40.9,A8-3530MX,A8-,3530MX,https://cpu.userbenchmark.com/SpeedTest/1796/AMD-A8-3530MX-APU-with-Radeontm-HD-Graphics
CPU,Intel,Core i5 M 540,40.9,Core,Core i5 M,,https://cpu.userbenchmark.com/SpeedTest/882/IntelR-CoreTM-i5-CPU-------M-540----253GHz
CPU,Intel,Pentium G6950,40.7,Pentium,Pentium,G6950,https://cpu.userbenchmark.com/SpeedTest/638/IntelR-PentiumR-CPU--------G6950----280GHz
CPU,Intel,Xeon E5345,40.7,Xeon,Xeon E534,5,https://cpu.userbenchmark.com/SpeedTest/10151/IntelR-XeonR-CPU-----------E5345----233GHz
CPU,AMD,Phenom II N950,40.7,Phenom,Phenom II,N950,https://cpu.userbenchmark.com/SpeedTest/213/AMD-Phenomtm-II-N950-Quad-Core-Processor
CPU,AMD,A10-7800 APU (2014 D.Ka),40.7,A10-7800,A10-,7800,https://cpu.userbenchmark.com/SpeedTest/13491/AMD-A10-7800-Radeon-R7-12-Compute-Cores-4C-8G
CPU,AMD,Ryzen 3 3200U,40.7,Ryzen,Ryzen 3,3200U,https://cpu.userbenchmark.com/SpeedTest/771805/AMD-Ryzen-3-3200U-with-Radeon-Vega-Mobile-Gfx
CPU,Intel,Pentium E6800,40.7,Pentium,Pentium,E6800,https://cpu.userbenchmark.com/SpeedTest/4231/PentiumR-Dual-Core--CPU------E6800----333GHz
CPU,AMD,A12-9800E APU (2016 M.BR),40.7,A12-9800E,A12-,9800E,https://cpu.userbenchmark.com/SpeedTest/345210/AMD-A12-9800E-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,AMD,Athlon 64 X2 Dual Core 6000+,40.7,Athlon,Athlon,64,https://cpu.userbenchmark.com/SpeedTest/5708/AMD-Athlontm-64-X2-Dual-Core-Processor-6000-
CPU,Intel,Core2 Duo T9900,40.7,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/972/IntelR-CoreTM2-Duo-CPU-----T9900----306GHz
CPU,Intel,Core2 Duo T9800,40.6,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/7044/IntelR-CoreTM2-Duo-CPU-----T9800----293GHz
CPU,Intel,Core i7 L 640,40.6,Core,,,https://cpu.userbenchmark.com/SpeedTest/4880/IntelR-CoreTM-i7-CPU-------L-640----213GHz
CPU,AMD,Athlon II X2 245,40.6,Athlon,Athlon II,X2,https://cpu.userbenchmark.com/SpeedTest/2018/AMD-Athlontm-II-X2-245-Processor
CPU,Intel,Celeron 877,40.5,Celeron,Celeron,877,https://cpu.userbenchmark.com/SpeedTest/6414/IntelR-CeleronR-CPU-877---140GHz
CPU,AMD,Athlon 7850,40.5,Athlon,Athlon,7850,https://cpu.userbenchmark.com/SpeedTest/2660/AMD-Athlontm-7850-Dual-Core-Processor
CPU,AMD,A6-3620 APU,40.5,A6-3620,A6-,3620,https://cpu.userbenchmark.com/SpeedTest/8057/AMD-A6-3620-APU-with-Radeontm-HD-Graphics
CPU,Intel,Core i3-7020U,40.5,Core,i3,7020U,https://cpu.userbenchmark.com/SpeedTest/576199/IntelR-CoreTM-i3-7020U-CPU---230GHz
CPU,AMD,Phenom 9150e,40.5,Phenom,Phenom,9150e,https://cpu.userbenchmark.com/SpeedTest/7599/AMD-Phenomtm-9150e-Quad-Core-Processor
CPU,Intel,Core i5-6300U,40.4,Core,i5,6300U,https://cpu.userbenchmark.com/SpeedTest/27864/IntelR-CoreTM-i5-6300U-CPU---240GHz
CPU,Intel,Celeron B800,40.4,Celeron,Celeron,B800,https://cpu.userbenchmark.com/SpeedTest/6775/IntelR-CeleronR-CPU-B800---150GHz
CPU,AMD,A8-3510MX APU,40.3,A8-3510MX,A8-,3510MX,https://cpu.userbenchmark.com/SpeedTest/5873/AMD-A8-3510MX-APU-with-Radeontm-HD-Graphics
CPU,AMD,Athlon II X2 250 (2013 D.Ri),40.3,Athlon,Athlon II,X2,https://cpu.userbenchmark.com/SpeedTest/1064/AMD-Athlontm-II-X2-250-Processor
CPU,Intel,Core2 Duo E8400,40.3,Core2,Core2 Duo,E8400,https://cpu.userbenchmark.com/Intel-Core2-Duo-E8400/Rating/2720
CPU,Intel,Core2 Duo P9700,40.3,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/3330/IntelR-CoreTM2-Duo-CPU-----P9700----280GHz
CPU,Intel,Core i5 M 460,40.3,Core,Core i5 M,,https://cpu.userbenchmark.com/SpeedTest/126/IntelR-CoreTM-i5-CPU-------M-460----253GHz
CPU,AMD,A6-5400K APU,40.3,A6-5400K,A6-,5400K,https://cpu.userbenchmark.com/SpeedTest/4113/AMD-A6-5400K-APU-with-Radeontm-HD-Graphics
CPU,Intel,Celeron 3205U,40.3,Celeron,Celeron,3205U,https://cpu.userbenchmark.com/SpeedTest/28911/IntelR-CeleronR-3205U---150GHz
CPU,Intel,Core2 Duo E8200,40.2,Core2,Core2 Duo,E8200,https://cpu.userbenchmark.com/SpeedTest/3200/IntelR-CoreTM2-Duo-CPU-----E8200----266GHz
CPU,Intel,Core i5 M 520,40.1,Core,Core i5 M,,https://cpu.userbenchmark.com/SpeedTest/812/IntelR-CoreTM-i5-CPU-------M-520----240GHz
CPU,AMD,Athlon II X2 240,40.1,Athlon,Athlon II,X2,https://cpu.userbenchmark.com/SpeedTest/4133/AMD-Athlontm-II-X2-240-Processor
CPU,Intel,Core i5 M 450,40.0,Core,Core i5 M,,https://cpu.userbenchmark.com/SpeedTest/2006/IntelR-CoreTM-i5-CPU-------M-450----240GHz
CPU,AMD,A4-6300 APU,40.0,A4-6300,A4-,6300,https://cpu.userbenchmark.com/SpeedTest/10639/AMD-A4-6300-APU-with-Radeontm-HD-Graphics
CPU,Intel,Pentium 987,39.9,Pentium,Pentium,987,https://cpu.userbenchmark.com/SpeedTest/4947/IntelR-PentiumR-CPU-987---150GHz
CPU,AMD,A4-5300 APU,39.9,A4-5300,A4-,5300,https://cpu.userbenchmark.com/SpeedTest/3554/AMD-A4-5300-APU-with-Radeontm-HD-Graphics
CPU,AMD,A8-9600 APU (2016 D.BR),39.9,A8-9600,A8-,9600,https://cpu.userbenchmark.com/SpeedTest/339630/AMD-A8-9600-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,AMD,A6-6400K APU,39.8,A6-6400K,A6-,6400K,https://cpu.userbenchmark.com/SpeedTest/3048/AMD-A6-6400K-APU-with-Radeontm-HD-Graphics
CPU,AMD,FX-9830P APU (2016 M.BR),39.8,FX-9830P,FX-,9830P,https://cpu.userbenchmark.com/SpeedTest/215072/AMD-FX-9830P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,Intel,Core i3 M 380,39.8,Core,Core i3 M,,https://cpu.userbenchmark.com/SpeedTest/919/IntelR-CoreTM-i3-CPU-------M-380----253GHz
CPU,Intel,Core i3-2357M,39.8,Core,i3,2357M,https://cpu.userbenchmark.com/SpeedTest/6916/IntelR-CoreTM-i3-2357M-CPU---130GHz
CPU,AMD,Phenom II N850,39.7,Phenom,Phenom II,N850,https://cpu.userbenchmark.com/SpeedTest/6473/AMD-Phenomtm-II-N850-Triple-Core-Processor
CPU,AMD,Phenom II N930,39.7,Phenom,Phenom II,N930,https://cpu.userbenchmark.com/SpeedTest/6654/AMD-Phenomtm-II-N930-Quad-Core-Processor
CPU,Intel,Pentium E6700,39.6,Pentium,Pentium,E6700,https://cpu.userbenchmark.com/SpeedTest/2030/PentiumR-Dual-Core--CPU------E6700----320GHz
CPU,Intel,Core2 Duo E7600,39.6,Core2,Core2 Duo,E7600,https://cpu.userbenchmark.com/SpeedTest/4924/IntelR-CoreTM2-Duo-CPU-----E7600----306GHz
CPU,Intel,Core2 X6800,39.6,Core2,,,https://cpu.userbenchmark.com/SpeedTest/8640/IntelR-CoreTM2-CPU---------X6800----293GHz
CPU,Intel,Core2 Duo E6850,39.6,Core2,Core2 Duo,E6850,https://cpu.userbenchmark.com/SpeedTest/681/IntelR-CoreTM2-Duo-CPU-----E6850----300GHz
CPU,Intel,Xeon E5335,39.5,Xeon,Xeon E533,5,https://cpu.userbenchmark.com/SpeedTest/24658/IntelR-XeonR-CPU-----------E5335----200GHz
CPU,Intel,Pentium Silver J5005,39.5,Pentium,Pentium Silver,J5005,https://cpu.userbenchmark.com/SpeedTest/487063/IntelR-PentiumR-Silver-J5005-CPU---150GHz
CPU,Intel,Core2 Duo T9500,39.4,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/4254/IntelR-CoreTM2-Duo-CPU-----T9500----260GHz
CPU,Intel,Celeron 1007U,39.4,Celeron,Celeron,1007U,https://cpu.userbenchmark.com/SpeedTest/3995/IntelR-CeleronR-CPU-1007U---150GHz
CPU,Intel,Core i5 M 430,39.4,Core,Core i5 M,,https://cpu.userbenchmark.com/SpeedTest/34/IntelR-CoreTM-i5-CPU-------M-430----227GHz
CPU,AMD,Phenom X3 8450,39.3,Phenom,Phenom,X3,https://cpu.userbenchmark.com/SpeedTest/3789/AMD-Phenomtm-8450-Triple-Core-Processor
CPU,Intel,Pentium Gold 4425Y,39.3,Pentium,Pentium Gold,,https://cpu.userbenchmark.com/SpeedTest/786431/IntelR-PentiumR-CPU-4425Y---170GHz
CPU,Intel,Core i3 M 370,39.3,Core,Core i3 M,,https://cpu.userbenchmark.com/SpeedTest/259/IntelR-CoreTM-i3-CPU-------M-370----240GHz
CPU,Intel,Core2 Duo E7500,39.2,Core2,Core2 Duo,E7500,https://cpu.userbenchmark.com/SpeedTest/987/IntelR-CoreTM2-Duo-CPU-----E7500----293GHz
CPU,Intel,Core i7 L 620,39.2,Core,,,https://cpu.userbenchmark.com/SpeedTest/952/IntelR-CoreTM-i7-CPU-------L-620----200GHz
CPU,Intel,Pentium E6500,39.2,Pentium,Pentium,E6500,https://cpu.userbenchmark.com/SpeedTest/720/PentiumR-Dual-Core--CPU------E6500----293GHz
CPU,AMD,A6-3500 APU,39.1,A6-3500,A6-,3500,https://cpu.userbenchmark.com/SpeedTest/4150/AMD-A6-3500-APU-with-Radeontm-HD-Graphics
CPU,AMD,A4-4000 APU,39.1,A4-4000,A4-,4000,https://cpu.userbenchmark.com/SpeedTest/8144/AMD-A4-4000-APU-with-Radeontm-HD-Graphics
CPU,Intel,Core2 Duo T9400,39.1,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/3645/IntelR-CoreTM2-Duo-CPU-----T9400----253GHz
CPU,AMD,FX-7600P APU (2014 M.Ka),39.1,FX-7600P,FX-,7600P,https://cpu.userbenchmark.com/SpeedTest/23736/AMD-FX-7600P-Radeon-R7-12-Compute-Cores-4C-8G
CPU,Intel,Core2 Duo P9500,39.0,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/5851/IntelR-CoreTM2-Duo-CPU-----P9500----253GHz
CPU,Intel,Pentium E6600,39.0,Pentium,Pentium,E6600,https://cpu.userbenchmark.com/SpeedTest/988/PentiumR-Dual-Core--CPU------E6600----306GHz
CPU,AMD,A8-4500M APU,39.0,A8-4500M,A8-,4500M,https://cpu.userbenchmark.com/SpeedTest/758/AMD-A8-4500M-APU-with-Radeontm-HD-Graphics
CPU,Intel,Core2 6700,39.0,Core2,Core2,,https://cpu.userbenchmark.com/SpeedTest/3850/IntelR-CoreTM2-CPU----------6700----266GHz
CPU,Intel,Core2 Duo T9600,38.9,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/1795/IntelR-CoreTM2-Duo-CPU-----T9600----280GHz
CPU,Intel,Pentium 4410Y,38.9,Pentium,Pentium,4410Y,https://cpu.userbenchmark.com/SpeedTest/315867/IntelR-PentiumR-CPU-4410Y---150GHz
